"Site","Name","Last Logon","OperatingSystem","DistinguishedName"
"TOE","TOES-04-DONATE","9/22/2016 3:40:29 PM","Windows 7 Enterprise","CN=TOES-04-DONATE,OU=ClassRooms,OU=Students,OU=PCs,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-APE-802043","1/19/2017 1:57:49 PM","Windows 7 Enterprise","CN=TOES-APE-802043,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-FAU-801467","10/17/2016 8:10:01 AM","Windows 7 Enterprise","CN=TOES-FAU-801467,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-L18-804398","12/29/2016 1:05:14 PM","Windows 7 Enterprise","CN=TOES-L18-804398,OU=LAB,OU=Students,OU=PCs,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-L18-806787","1/6/2017 3:35:15 PM","Windows 7 Enterprise","CN=TOES-L18-806787,OU=LAB,OU=Students,OU=PCs,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LIB-814538","9/28/2016 6:53:39 AM","Windows 7 Enterprise","CN=TOES-LIB-814538,OU=Teachers,OU=PCs,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-719907","10/6/2016 8:26:13 AM","Windows 7 Enterprise","CN=TOES-LT-719907,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-802907","9/6/2016 8:12:45 AM","Windows 7 Enterprise","CN=TOES-LT-802907,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-802942","10/31/2016 9:39:31 AM","Windows 7 Enterprise","CN=TOES-LT-802942,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-803623","3/9/2017 10:39:39 AM","Windows 7 Enterprise","CN=TOES-LT-803623,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-803625","3/7/2017 1:19:40 PM","Windows 7 Enterprise","CN=TOES-LT-803625,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-804312","3/3/2017 4:33:01 PM","Windows 7 Enterprise","CN=TOES-LT-804312,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-804953","3/6/2017 7:08:16 AM","Windows 7 Enterprise","CN=TOES-LT-804953,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-806803","11/3/2016 9:42:36 AM","Windows 7 Enterprise","CN=TOES-LT-806803,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-806811","11/22/2016 11:29:45 AM","Windows 7 Enterprise","CN=TOES-LT-806811,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-807323","11/28/2016 1:49:58 PM","Windows 7 Enterprise","CN=TOES-LT-807323,OU=Teachers,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-813784","12/9/2016 4:36:49 PM","Windows 7 Enterprise","CN=TOES-LT-813784,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-816509","2/24/2017 7:50:40 AM","Windows 7 Enterprise","CN=TOES-LT-816509,OU=Support Staff,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-818479","2/21/2017 9:49:11 AM","Windows 7 Enterprise","CN=TOES-LT-818479,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-827758","1/17/2017 2:10:57 PM","Windows 10 Enterprise","CN=TOES-LT-827758,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-LT-827759","1/17/2017 1:57:48 PM","Windows 10 Enterprise","CN=TOES-LT-827759,OU=Students,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOE","TOES-VOL-801196","9/29/2016 8:35:03 AM","Windows 7 Enterprise","CN=TOES-VOL-801196,OU=Teachers,OU=Laptops,OU=Systems,OU=TOE,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-03-801665","11/8/2016 10:13:41 AM","Windows 10 Enterprise","CN=TOHS-03-801665,OU=Teacher PC,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-04-801658","11/3/2016 9:37:47 AM","Windows 7 Enterprise","CN=TOHS-04-801658,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-07-801716","1/4/2017 10:08:48 AM","Windows 7 Enterprise","CN=TOHS-07-801716,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-07-801901","1/4/2017 10:08:24 AM","Windows 7 Enterprise","CN=TOHS-07-801901,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-08-801669","1/4/2017 10:10:45 AM","Windows 7 Enterprise","CN=TOHS-08-801669,OU=Room 08,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-09-801685","1/4/2017 10:15:14 AM","Windows 7 Enterprise","CN=TOHS-09-801685,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-09-801701","1/20/2017 11:06:22 AM","Windows 7 Enterprise","CN=TOHS-09-801701,OU=Students,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-11-801658","11/3/2016 8:47:57 AM","Windows 7 Enterprise","CN=TOHS-11-801658,OU=Teacher PC,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-ADM-801700","3/9/2017 7:47:14 AM","Windows 7 Enterprise","CN=TOHS-ADM-801700,OU=Admin Staff,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-ADM-801705","2/27/2017 6:36:37 AM","Windows 7 Enterprise","CN=TOHS-ADM-801705,OU=Admin Staff,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-CRT-803980","9/21/2016 8:45:19 AM","Windows 7 Enterprise","CN=TOHS-CRT-803980,OU=Room 8 Cart,OU=Students,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-ISO-818575","11/14/2016 2:37:39 PM","Windows 7 Enterprise","CN=TOHS-ISO-818575,OU=Teacher PC,OU=PCs,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-719885","3/6/2017 8:07:47 AM","Windows 10 Enterprise","CN=TOHS-LT-719885,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-803974","9/19/2016 7:19:19 AM","Windows 7 Enterprise","CN=TOHS-LT-803974,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-803975","9/13/2016 3:18:06 PM","Windows 7 Enterprise","CN=TOHS-LT-803975,OU=Room 8 Cart,OU=Students,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-803983","10/27/2016 12:02:56 PM","Windows 7 Enterprise","CN=TOHS-LT-803983,OU=Room 8 Cart,OU=Students,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-814188","3/6/2017 7:12:25 AM","Windows 7 Enterprise","CN=TOHS-LT-814188,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-815786","9/27/2016 7:00:01 AM","Windows 8.1 Enterprise","CN=TOHS-LT-815786,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-818468","3/8/2017 9:20:55 AM","Windows 7 Enterprise","CN=TOHS-LT-818468,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-823304","10/13/2016 8:12:45 AM","Windows 10 Enterprise","CN=TOHS-LT-823304,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-823322","3/9/2017 7:18:56 AM","Windows 10 Enterprise","CN=TOHS-LT-823322,OU=Teachers - Staff,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"TOHS","TOHS-LT-EYZZZ","10/26/2016 11:45:53 AM","Windows 10 Pro","CN=TOHS-LT-EYZZZ,OU=Laptops,OU=Systems,OU=TOHS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","ADES-LB-804584","9/15/2016 7:35:23 AM","Windows 7 Enterprise","CN=ADES-LB-804584,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-007-824924","9/30/2016 11:30:16 AM","Windows 10 Enterprise","CN=WP-007-824924,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-077-824923","10/12/2016 11:41:52 AM","Windows 8.1 Enterprise","CN=WP-077-824923,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-502-823282LT","2/7/2017 10:21:23 PM","Windows 10 Enterprise","CN=WP-502-823282LT,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-506-823034","3/7/2017 7:08:51 AM","Windows 7 Enterprise","CN=WP-506-823034,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-506-823035","3/7/2017 7:07:43 AM","Windows 7 Enterprise","CN=WP-506-823035,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-506-823047","3/7/2017 7:08:29 AM","Windows 7 Enterprise","CN=WP-506-823047,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-506-823049","3/7/2017 7:07:51 AM","Windows 7 Enterprise","CN=WP-506-823049,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-600-802944","1/29/2017 1:52:42 AM","Windows 7 Enterprise","CN=WP-600-802944,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-601-806665","1/30/2017 3:11:05 AM","Windows 7 Enterprise","CN=WP-601-806665,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-601-806667","1/30/2017 11:25:32 AM","Windows 7 Enterprise","CN=WP-601-806667,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-601-806676","1/30/2017 11:23:32 AM","Windows 7 Enterprise","CN=WP-601-806676,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-604-804433","2/21/2017 7:35:24 AM","Windows 7 Enterprise","CN=WP-604-804433,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-605A-801613","9/1/2016 7:47:41 AM","Windows 7 Enterprise","CN=WP-605A-801613,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-609-802460","3/2/2017 2:49:21 PM","Windows 7 Enterprise","CN=WP-609-802460,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-611-804920","11/2/2016 2:31:16 PM","Windows 7 Enterprise","CN=WP-611-804920,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-612-802193","2/19/2017 1:49:30 PM","Windows 7 Enterprise","CN=WP-612-802193,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-614-802635","1/20/2017 6:13:05 PM","Windows 7 Enterprise","CN=WP-614-802635,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-615-824924","10/3/2016 3:59:15 PM","Windows 10 Enterprise","CN=WP-615-824924,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-616-802636","10/27/2016 10:52:59 AM","Windows 7 Enterprise","CN=WP-616-802636,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-616-824923","2/27/2017 9:01:08 AM","Windows 10 Enterprise","CN=WP-616-824923,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-617-823260LT","2/6/2017 8:38:41 PM","Windows 10 Enterprise","CN=WP-617-823260LT,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-702-802637","10/27/2016 8:19:10 AM","Windows 7 Enterprise","CN=WP-702-802637,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-702-802638","11/7/2016 7:37:45 AM","Windows 7 Enterprise","CN=WP-702-802638,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-ADM-823296LT","1/9/2017 7:05:45 AM","Windows 10 Enterprise","CN=WP-ADM-823296LT,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-ADM-823297LT","2/9/2017 7:11:49 AM","Windows 10 Enterprise","CN=WP-ADM-823297LT,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LIB-801179","10/26/2016 10:53:01 AM","Windows 7 Enterprise","CN=WP-LIB-801179,OU=Students,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LIB-802457","1/30/2017 11:31:36 AM","Windows 7 Enterprise","CN=WP-LIB-802457,OU=PCs,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803825","3/8/2017 7:55:17 AM","Windows 7 Enterprise","CN=WP-LT-803825,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803829","3/8/2017 7:54:52 AM","Windows 7 Enterprise","CN=WP-LT-803829,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803830","3/8/2017 7:54:53 AM","Windows 7 Enterprise","CN=WP-LT-803830,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803842","3/8/2017 7:55:07 AM","Windows 7 Enterprise","CN=WP-LT-803842,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803844","3/8/2017 7:55:04 AM","Windows 7 Enterprise","CN=WP-LT-803844,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803851","3/8/2017 7:55:23 AM","Windows 7 Enterprise","CN=WP-LT-803851,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803852","3/9/2017 8:17:21 AM","Windows 7 Enterprise","CN=WP-LT-803852,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803856","3/8/2017 7:56:36 AM","Windows 7 Enterprise","CN=WP-LT-803856,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-803858","3/8/2017 11:57:05 AM","Windows 7 Enterprise","CN=WP-LT-803858,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-804017","11/14/2016 8:40:18 AM","Windows 7 Enterprise","CN=WP-LT-804017,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-804427","1/25/2017 9:46:10 AM","Windows 7 Enterprise","CN=WP-LT-804427,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807191","3/8/2017 7:55:57 AM","Windows 7 Enterprise","CN=WP-LT-807191,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807193","3/8/2017 7:55:51 AM","Windows 7 Enterprise","CN=WP-LT-807193,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807194","3/8/2017 7:55:12 AM","Windows 7 Enterprise","CN=WP-LT-807194,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807195","3/8/2017 7:55:03 AM","Windows 7 Enterprise","CN=WP-LT-807195,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807198","3/8/2017 7:55:06 AM","Windows 7 Enterprise","CN=WP-LT-807198,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807200","3/8/2017 7:56:40 AM","Windows 7 Enterprise","CN=WP-LT-807200,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807330","3/8/2017 7:55:18 AM","Windows 7 Enterprise","CN=WP-LT-807330,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807629","9/17/2016 8:34:47 AM","Windows 7 Enterprise","CN=WP-LT-807629,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807689","12/12/2016 10:21:59 AM","Windows 7 Enterprise","CN=WP-LT-807689,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807690","12/12/2016 10:21:58 AM","Windows 7 Enterprise","CN=WP-LT-807690,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807691","8/29/2016 10:27:12 AM","Windows 7 Enterprise","CN=WP-LT-807691,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807693","12/12/2016 10:26:11 AM","Windows 7 Enterprise","CN=WP-LT-807693,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807694","12/12/2016 10:40:36 AM","Windows 7 Enterprise","CN=WP-LT-807694,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807695","12/12/2016 9:57:36 AM","Windows 7 Enterprise","CN=WP-LT-807695,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807696","12/12/2016 9:58:38 AM","Windows 7 Enterprise","CN=WP-LT-807696,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807697","12/12/2016 10:21:43 AM","Windows 7 Enterprise","CN=WP-LT-807697,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807698","12/12/2016 10:39:56 AM","Windows 7 Enterprise","CN=WP-LT-807698,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807699","12/12/2016 11:18:48 AM","Windows 7 Enterprise","CN=WP-LT-807699,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807700","12/12/2016 10:22:12 AM","Windows 7 Enterprise","CN=WP-LT-807700,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807702","12/12/2016 10:34:10 AM","Windows 7 Enterprise","CN=WP-LT-807702,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807704","12/12/2016 10:23:05 AM","Windows 7 Enterprise","CN=WP-LT-807704,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807706","12/12/2016 11:17:52 AM","Windows 7 Enterprise","CN=WP-LT-807706,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807707","12/12/2016 10:38:15 AM","Windows 7 Enterprise","CN=WP-LT-807707,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807708","12/12/2016 11:17:51 AM","Windows 7 Enterprise","CN=WP-LT-807708,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807709","12/12/2016 10:23:08 AM","Windows 7 Enterprise","CN=WP-LT-807709,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807710","12/12/2016 10:22:34 AM","Windows 7 Enterprise","CN=WP-LT-807710,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807711","12/12/2016 10:22:25 AM","Windows 7 Enterprise","CN=WP-LT-807711,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807712","12/12/2016 10:21:54 AM","Windows 7 Enterprise","CN=WP-LT-807712,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807714","12/12/2016 10:21:54 AM","Windows 7 Enterprise","CN=WP-LT-807714,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807716","12/12/2016 10:39:41 AM","Windows 7 Enterprise","CN=WP-LT-807716,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807717","12/12/2016 11:15:36 AM","Windows 7 Enterprise","CN=WP-LT-807717,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807718","12/12/2016 11:25:06 AM","Windows 7 Enterprise","CN=WP-LT-807718,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807720","12/12/2016 10:40:17 AM","Windows 7 Enterprise","CN=WP-LT-807720,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807721","12/12/2016 10:37:48 AM","Windows 7 Enterprise","CN=WP-LT-807721,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807722","12/12/2016 10:35:49 AM","Windows 7 Enterprise","CN=WP-LT-807722,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807723","3/8/2017 8:52:22 AM","Windows 7 Enterprise","CN=WP-LT-807723,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807726","12/12/2016 11:17:42 AM","Windows 7 Enterprise","CN=WP-LT-807726,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807727","12/12/2016 10:22:05 AM","Windows 7 Enterprise","CN=WP-LT-807727,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807728","12/12/2016 11:15:57 AM","Windows 7 Enterprise","CN=WP-LT-807728,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807729","12/12/2016 10:32:57 AM","Windows 7 Enterprise","CN=WP-LT-807729,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-807730","12/12/2016 10:21:56 AM","Windows 7 Enterprise","CN=WP-LT-807730,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-809217","3/8/2017 7:55:18 AM","Windows 7 Enterprise","CN=WP-LT-809217,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
"WPMS","WP-LT-809218","3/8/2017 7:56:31 AM","Windows 7 Enterprise","CN=WP-LT-809218,OU=WPMS Netbooks PCs,OU=Laptops,OU=Systems,OU=WPMS,OU=SMUSD,DC=smusd,DC=local"
